id_inventario,titulo,nombre_autor,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica
1236228,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1236325,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1236326,CREACION DE EMPRESAS.GUIA DESARR.INIC.EMPRESARIAL.,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1236327,"INFORMACION JUVENIL,CONCEPTOS,TEC.Y ORGANIZACION",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1236995,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1236996,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1240151,"AUTOR: LOPEZ PELLICER, JOSE ANTONIO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1240152,"AUTOR: VICENTE GIMENEZ, TERESA",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1240356,"PLANTAS MEDICINALES, EL DIOSCORIDES RENOVADO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1240358,CONTRATOS DE LAS ADMINISTRACIONES PUBLICAS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1241020,SOIL NUTRIENT BIOAVAILABILITY:A MECHANISTIC...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243527,"PLANTAS DE EXTRACTOS,LAS BASES PARA UN PLAN DE...",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243528,PLANTAS MEDICINALES DE LA COMUNIDAD VALENCIANA,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243529,"CULTIVO DE LAS PLANTAS MEDICINALES,AROMATICAS Y CO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243530,"PLANTAS MEDICINALES, EL DIOSCORIDES RENOVADO",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243531,NITROGEN EXCRETION.FISH PHYSIOLOGY VOL.20,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243532,TUNA PHYSIOLOGY ECOLOGY AND EVOLUTION.FISH PHYSICO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243533,INGENIERIA GENETICA Y TRANSFERENCIA GENETICA,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243534,CONTRATOS DE LAS ADMINISTRACIONES PUBLICAS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243535,"REGIMEN JURIDICO DEL GASTO PUBLICO,PRESUPUESTACION",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243536,"PLASTICOS Y LA AGRICULTURA,LOS PLASTIC AND AGRICUL",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243537,USE OF REMOTE SENSING TECHINQUES IN IRRIGATION AND,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243538,"CROP EVAPOTRANSPIRATION,GUIDELINES POR COMPUTING",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243539,"PLANT ROOTS. THE HIDDEN HALF""",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243540,PLANTAS PARASITAS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243735,EFICACIA FRENTE A TERCEROS DE LAS SENTENCIAS CON..,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243736,COMENTARIOS A LA LEY 10/1998 DE 21 DE ABRIL DE...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243737,COMENTARIO A LA LEGISLACION DE EVALUACION DE...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243738,ARRENDAMIENTOS RUSTICOS HISTORICOS.COMENTARIO...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243739,RESPONSABILIDAD ADMINISTRATIVA,CONFLICTOS DE ...,,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243740,COMENTARIOS AL TEXTO REFUNDIDO DE LA LEY DE ...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243741,BUENAS PRACTICAS CINEGETICAS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243742,ORDENACION TERRITORIAL Y URBANISTICA DE LA REGION,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1243743,INFORMES DE LA JUNTA CONSULTIVA DE CONTRATACION,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1244480,THESAURUS SINONIMOS Y ANTONIMOS Y ASOCIACION DE...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1244565,REGIMEN JURIDICO DE LA CONCENTRACION PARCELARIA.,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1244566,"CODIGO CIVIL,COMENTARIOS JURISPRUDENCIA.CONCORDAN.",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1244567,CODIGO DE LAS LEYES ADMINISTRATIVAS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1244568,CODIGO DE CONTRATACION ADMINISTRATIVA,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1244569,EFICACIA FRENTE A TERCEROS DE LAS SENTENCIAS CON..,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1244674,TITULO DESCONOCIDO,MARINA NU�EZ,190.0,82.0,0.0,INFOGRAFIA S/PAPEL S/ALUMINIO,PINTURA,,,SIN DEFINIR
1244691,TITULO DESCONOCIDO,"FRUCTUOSO, MIGUEL",15.0,205.0,140.0,DURATRANS EN CAJA DE LUZ,PINTURA,,,SIN DEFINIR
1244711,TITULO DESCONOCIDO,MARINA NU�EZ,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1245579,TITULO DESCONOCIDO,"CHARRIS, ANGEL MATEO",0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1247703,INGENIERIA MEDIOAMBIENTAL APLICADA A LA RECONVER..,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247704,"CONTAMINACION DEL SUELO.ESTUDIOS,TRATAMIENTO Y ...",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247705,COMENTARIO A LA LEGISLACION DE EVALUACION DE...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247706,ORDENACION TERRITORIAL Y URBANISTICA DE LA REGION,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247707,DERECHO PUBLICO DE LA COMUNIDAD AUTONOMA DE LA ...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247708,CURSO DE DERECHO ADMINISTRATIVO VOL.1,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247709,PLAGAS Y ENFERMEDADES DE LOS CITRICOS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247710,ENFERMEDADES DE LOS CITRICOS MONOGRAFIA DE LA ...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247711,"ENFERMEDADES DE LA PATATA,PREVENCION Y DEFENSA",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247712,"INGENIERIA Y MECANIZACION VITICOLA""",DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247713,PLAGAS Y ENFERMEDADES DE LOS FRUTALES DE PEPITA...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1247714,ENFERMEDADES DE LOS FRUTALES DE HUESO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1250382,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1250436,TITULO DESCONOCIDO,"JIMENEZ, CARMEN",0.0,78.0,149.0,OLEO,PINTURA,,,SIN DEFINIR
1250562,POSTHARVEST DISEASES OF FRUITS AND VEGETABLES,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1250571,SOIL NUTRIENT BIOAVAILABILITY:A MECHANISTIC...,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1250572,TRAITE D'IRRIGATION,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1250573,MINERAL NUTRITION OF HIGHER PLANTS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1251001,MEDITERRANEO,"AVELLANEDA, MANUEL",0.0,450.0,140.0,OLEO,PINTURA,,,SIN DEFINIR
1254919,TITULO DESCONOCIDO,BALIBREA,0.0,60.0,60.0,OLEO,PINTURA,,,SIN DEFINIR
1254962,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254963,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254964,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254965,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254966,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254967,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254968,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254969,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254970,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254971,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254972,MURCIA ENTRE DOS SIGLOS,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1254973,TITULO DESCONOCIDO,VARIOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1261283,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1301434,LUCES DEL MEDITERRANEO,"AVELLANEDA, MANUEL",0.0,450.0,140.0,OLEO SOBRE LIENZO,PINTURA,,,SIN DEFINIR
1302167,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,PINTURA AL �LEO,PINTURA,,,SIN DEFINIR
1302442,TITULO DESCONOCIDO,DESCONOCIDO,0.0,50.0,60.0,GRABADO CALCOGR�FICO,DIBUJO,,,SIN DEFINIR
1302718,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FONDO ARTISTICO ASAMBLEA REGI,,,SIN DEFINIR
1302733,EL GRAN ARBOL,"AVELLANEDA, MANUEL",0.0,65.0,50.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
1302734,TERRAZA EN LA HUERTA,"AVELLANEDA, MANUEL",0.0,50.0,65.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
1302735,BAHIA EN EL MEDITERRANEO,"AVELLANEDA, MANUEL",0.0,65.0,50.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
1302736,EL BANCO VERDE,"AVELLANEDA, MANUEL",0.0,50.0,65.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
1302737,PAISAJE DE SECANO,"AVELLANEDA, MANUEL",0.0,50.0,65.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
1307630,TITULO DESCONOCIDO,CARMELA,0.0,65.0,92.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312077,SAN JOS� CON NI�O,ESCUELA DE SALZILLO,45.0,12.0,18.0,DESCONOCIDA,ESCULTURA,,,SIN DEFINIR
1312078,RETRATO DE LICENCIADO CASCALES,"MESEGUER ALCARAZ, ANTONIO",0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312079,RETRATO DE C�NOVAS COBE�O,"MESEGUER ALCARAZ, ANTONIO",0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312080,SAN FRANCISCO JAVIER,DESCONOCIDO,0.0,34.0,45.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312081,RETRATO DEL CONDE DE FLORIDABLANCA,"MESEGUER ALCARAZ, ANTONIO",0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312082,RETRATO DE GARC�A ALIX,"MESEGUER ALCARAZ, ANTONIO",0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312083,RETRATO DE ALFONSO XIII,DESCONOCIDO,0.0,151.0,223.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312084,RETRATO DE SAAVEDRA FAJARDO,"MESEGUER ALCARAZ, ANTONIO",0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312085,RETRATO DE POLO MEDINA,"MESEGUER ALCARAZ, ANTONIO",0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312086,SAN JUAN NEPOMUCENO,DESCONOCIDO,0.0,65.0,108.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312087,RETRATO DE CLEMENC�N,"MESEGUER ALCARAZ, ANTONIO",0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312088,RETRATO DE RODR�GUEZ ALMELA,"MESEGUER ALCARAZ, ANTONIO",0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1312630,TITULO DESCONOCIDO,BALIBREA,1.0,22.0,16.0,OLEO,OTROS,,,SIN DEFINIR
1313702,TABERNACULO DE SAN JUAN DE DIOS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,RETABLO,,,SIN DEFINIR
1313703,SAGRARIO DE SAN JUAN DE DIOS,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,RETABLO,,,SIN DEFINIR
1332227,OROGENESIS,"FONTCUBERTA, JOAN",0.0,180.0,120.0,MANIPULADOS POR ORDENADOR,FOTOGRAFIA,PAPEL,,SIN DEFINIR
1340127,MANOS EN FLOR II,OO,0.0,103.0,50.0,PINTADO CON LAS MANOS CON T�M,PINTURA,,TEMPERA,SIN DEFINIR
1340796,"FRA. N�M. 28, DE GALER�A LA AURORA","AVELLANEDA, MANUEL",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1342488,RESTO LEGADO,"FLORES, PEDRO",0.0,0.0,0.0,DESCONOCIDA,LEGADO DE OBRAS Y BIENES DE U,,,SIN DEFINIR
1352487,"OLEO TITULADO ""CARDO""","CERDA, L.",0.0,0.0,0.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
1380782,LOS AZOTES,"FALGAS RIGAL, JOSE MARIA",0.0,41.0,32.0,DESCONOCIDA,PINTURA,,ACUARELA,SIN DEFINIR
1392328,CASTILLO TOTANA,"ARMI�ANA, VICENTE",0.0,50.0,63.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1412228,PALACIO DE CONGRESOS,"FERNANDEZ, LUIS J.",0.0,100.0,70.0,ACUARELA MIXTA,PINTURA,PAPEL,ACUARELA,SIN DEFINIR
1416747,HUERTANO Y HUERTANA,"PINA NORTES, �NGEL",0.0,0.0,0.0,GOUACHE SOBRE PAPEL,PINTURA,PAPEL,GOUACHE,SIN DEFINIR
1420898,MI RECUERDO,"GARC�A TALAVERA, JUAN JOS�",0.0,65.0,100.0,O/L. TECNICA MIXTA,PINTURA,,,SIN DEFINIR
1420899,SPRATIDES,"GARC�A TALAVERA, JUAN JOS�",0.0,60.0,80.0,O/L.,PINTURA,,,SIN DEFINIR
1421236,CABALLO DE TROYA,"YAG�ES, PEPE",0.0,0.0,0.0,DESCONOCIDA,GRABADO,,,SIN DEFINIR
1421237,CARPETA LA VOZ SUMERGIDA,"HARO, ANGEL",0.0,0.0,0.0,DESCONOCIDA,GRABADO,,,SIN DEFINIR
1442975,CUADRO DE NONO GARCIA,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,TELA,SIN DEFINIR
1442976,BEDUINA TOMANDO AGUA,"MOLINA SANCHEZ, LUIS",0.0,0.0,0.0,DESCONOCIDA,PINTURA,,TELA,SIN DEFINIR
1444894,SIN T�TULO,TERESA GARCIA MACABICH,0.0,54.0,73.0,�LEO SOBRE LIENZO,PINTURA,,,SIN DEFINIR
1444895,TITULO DESCONOCIDO,OCTAVIANO,0.0,45.0,36.0,HECHO CON PLUMILLA,PINTURA,,,SIN DEFINIR
1453733,ESCENA FAMILIAR. TRES SE�ORAS NI�O CON FONDO BARCA,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1453734,RETRATO DE DOS SE�ORES DEL S.XIX,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1454420,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,28.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454421,VARIOS,"MEDINA VERA, INOCENCIO",0.0,28.0,44.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
1454422,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,FIGURATIVO
1454423,VARIOS,"MEDINA VERA, INOCENCIO",0.0,0.0,0.0,VARIAS,PINTURA,PAPEL,LAPIZ,COMPOSICION
1454424,VARIOS,"MEDINA VERA, INOCENCIO",0.0,28.0,44.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454425,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,OTROS,COSTUMBRISMO
1454426,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,28.0,DIBUJO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454427,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,28.0,"LAPIZ GRAFITO, TINTA Y T�MPERA",PINTURA,PAPEL,TECNICA MIXTA,COSTUMBRISMO
1454428,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454429,VARIOS,"MEDINA VERA, INOCENCIO",0.0,45.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454430,VARIOS,"MEDINA VERA, INOCENCIO",0.0,29.0,45.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454431,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,27.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
1454432,VARIOS,"MEDINA VERA, INOCENCIO",0.0,29.0,46.0,"CARBONCILLO, TINTA",PINTURA,TINTA,CARBONCILLO,COSTUMBRISMO
1454433,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,29.0,VARIAS,PINTURA,TINTA,CARBONCILLO,COSTUMBRISMO
1454434,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454435,VARIOS,"MEDINA VERA, INOCENCIO",0.0,29.0,30.0,VARIAS,PINTURA,TINTA,TINTA,COSTUMBRISMO
1454436,VARIOS,"MEDINA VERA, INOCENCIO",0.0,33.0,23.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454437,VARIOS,"MEDINA VERA, INOCENCIO",0.0,23.0,39.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454438,VARIOS,"MEDINA VERA, INOCENCIO",0.0,23.0,29.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454439,VARIOS,"MEDINA VERA, INOCENCIO",0.0,27.0,29.0,TINTA Y ACUARELA,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454440,VARIOS,"MEDINA VERA, INOCENCIO",0.0,25.0,30.0,LAPIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454441,VARIOS,"MEDINA VERA, INOCENCIO",0.0,47.0,32.0,LAPIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454442,VARIOS,"MEDINA VERA, INOCENCIO",0.0,37.0,26.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454443,VARIOS,"MEDINA VERA, INOCENCIO",0.0,36.0,35.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454444,VARIOS,"MEDINA VERA, INOCENCIO",0.0,29.0,39.0,VARIAS,PINTURA,CARBONCILLO,LAPIZ,COSTUMBRISMO
1454445,VARIOS,"MEDINA VERA, INOCENCIO",0.0,29.0,37.0,TINTA CARBONCILLO,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454446,VARIOS,"MEDINA VERA, INOCENCIO",0.0,26.0,37.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454447,VARIOS,"MEDINA VERA, INOCENCIO",0.0,37.0,26.0,"L�PIZ, GRAFITO",PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454448,VARIOS,"MEDINA VERA, INOCENCIO",0.0,40.0,33.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454449,VARIOS,"MEDINA VERA, INOCENCIO",0.0,44.0,55.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454450,VARIOS,"MEDINA VERA, INOCENCIO",0.0,40.0,50.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454451,VARIOS,"MEDINA VERA, INOCENCIO",0.0,42.0,27.0,VARIAS,PINTURA,PAPEL,ACUARELA,COSTUMBRISMO
1454452,VARIOS,"MEDINA VERA, INOCENCIO",0.0,39.0,27.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454453,VARIOS,"MEDINA VERA, INOCENCIO",0.0,27.0,40.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454454,VARIOS,"MEDINA VERA, INOCENCIO",0.0,31.0,54.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
1454455,VARIOS,"MEDINA VERA, INOCENCIO",0.0,28.0,30.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454456,VARIOS,"MEDINA VERA, INOCENCIO",0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454457,VARIOS,"MEDINA VERA, INOCENCIO",0.0,24.0,41.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454458,VARIOS,"MEDINA VERA, INOCENCIO",0.0,26.0,38.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454459,VARIOS,"MEDINA VERA, INOCENCIO",0.0,24.0,37.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454460,VARIOS,"MEDINA VERA, INOCENCIO",0.0,25.0,40.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
1454461,VARIOS,"MEDINA VERA, INOCENCIO",0.0,43.0,28.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
1454462,VARIOS,"MEDINA VERA, INOCENCIO",0.0,35.0,22.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
1454463,VARIOS,"MEDINA VERA, INOCENCIO",0.0,24.0,34.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
1454464,VARIOS,"MEDINA VERA, INOCENCIO",0.0,28.0,28.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
1454465,VARIOS,"MEDINA VERA, INOCENCIO",0.0,29.0,23.0,VARIAS,PINTURA,PAPEL,LAPIZ,SIN DEFINIR
1454466,VARIOS,"MEDINA VERA, INOCENCIO",0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
