id_autor,id_usuario,titulo,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica
2104,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1535,1,INGENIERIA MEDIOAMBIENTAL APLICADA A LA RECONVER..,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"CONTAMINACION DEL SUELO.ESTUDIOS,TRATAMIENTO Y ...",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,COMENTARIO A LA LEGISLACION DE EVALUACION DE...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,ORDENACION TERRITORIAL Y URBANISTICA DE LA REGION,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,DERECHO PUBLICO DE LA COMUNIDAD AUTONOMA DE LA ...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,CURSO DE DERECHO ADMINISTRATIVO VOL.1,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,PLAGAS Y ENFERMEDADES DE LOS CITRICOS,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,ENFERMEDADES DE LOS CITRICOS MONOGRAFIA DE LA ...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"ENFERMEDADES DE LA PATATA,PREVENCION Y DEFENSA",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"INGENIERIA Y MECANIZACION VITICOLA""",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,PLAGAS Y ENFERMEDADES DE LOS FRUTALES DE PEPITA...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,ENFERMEDADES DE LOS FRUTALES DE HUESO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
2468,1,TITULO DESCONOCIDO,0.0,78.0,149.0,OLEO,PINTURA,,,SIN DEFINIR
1535,1,POSTHARVEST DISEASES OF FRUITS AND VEGETABLES,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,SOIL NUTRIENT BIOAVAILABILITY:A MECHANISTIC...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TRAITE D'IRRIGATION,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,MINERAL NUTRITION OF HIGHER PLANTS,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
2068,1,MEDITERRANEO,0.0,450.0,140.0,OLEO,PINTURA,,,SIN DEFINIR
1848,1,TITULO DESCONOCIDO,0.0,60.0,60.0,OLEO,PINTURA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,MURCIA ENTRE DOS SIGLOS,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1595,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,SERIGRAFIA,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
2068,1,LUCES DEL MEDITERRANEO,0.0,450.0,140.0,OLEO SOBRE LIENZO,PINTURA,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,PINTURA AL �LEO,PINTURA,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,50.0,60.0,GRABADO CALCOGR�FICO,DIBUJO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FONDO ARTISTICO ASAMBLEA REGI,,,SIN DEFINIR
2068,1,EL GRAN ARBOL,0.0,65.0,50.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
2068,1,TERRAZA EN LA HUERTA,0.0,50.0,65.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
2068,1,BAHIA EN EL MEDITERRANEO,0.0,65.0,50.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
2068,1,EL BANCO VERDE,0.0,50.0,65.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
2068,1,PAISAJE DE SECANO,0.0,50.0,65.0,SERIGRAFIAS ORIGINALES,PINTURA,,,SIN DEFINIR
1958,1,TITULO DESCONOCIDO,0.0,65.0,92.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1959,1,SAN JOS� CON NI�O,45.0,12.0,18.0,DESCONOCIDA,ESCULTURA,,,SIN DEFINIR
2379,1,RETRATO DE LICENCIADO CASCALES,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2379,1,RETRATO DE C�NOVAS COBE�O,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1535,1,SAN FRANCISCO JAVIER,0.0,34.0,45.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2379,1,RETRATO DEL CONDE DE FLORIDABLANCA,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2379,1,RETRATO DE GARC�A ALIX,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1535,1,RETRATO DE ALFONSO XIII,0.0,151.0,223.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2379,1,RETRATO DE SAAVEDRA FAJARDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2379,1,RETRATO DE POLO MEDINA,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1535,1,SAN JUAN NEPOMUCENO,0.0,65.0,108.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2379,1,RETRATO DE CLEMENC�N,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2379,1,RETRATO DE RODR�GUEZ ALMELA,0.0,68.0,85.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
1848,1,TITULO DESCONOCIDO,1.0,22.0,16.0,OLEO,OTROS,,,SIN DEFINIR
1535,1,TABERNACULO DE SAN JUAN DE DIOS,0.0,0.0,0.0,DESCONOCIDA,RETABLO,,,SIN DEFINIR
1535,1,SAGRARIO DE SAN JUAN DE DIOS,0.0,0.0,0.0,DESCONOCIDA,RETABLO,,,SIN DEFINIR
2471,1,OROGENESIS,0.0,180.0,120.0,MANIPULADOS POR ORDENADOR,FOTOGRAFIA,PAPEL,,SIN DEFINIR
1929,1,MANOS EN FLOR II,0.0,103.0,50.0,PINTADO CON LAS MANOS CON T�M,PINTURA,,TEMPERA,SIN DEFINIR
2068,1,"FRA. N�M. 28, DE GALER�A LA AURORA",0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2056,1,RESTO LEGADO,0.0,0.0,0.0,DESCONOCIDA,LEGADO DE OBRAS Y BIENES DE U,,,SIN DEFINIR
2457,1,"OLEO TITULADO ""CARDO""",0.0,0.0,0.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
2109,1,LOS AZOTES,0.0,41.0,32.0,DESCONOCIDA,PINTURA,,ACUARELA,SIN DEFINIR
2387,1,CASTILLO TOTANA,0.0,50.0,63.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2472,1,PALACIO DE CONGRESOS,0.0,100.0,70.0,ACUARELA MIXTA,PINTURA,PAPEL,ACUARELA,SIN DEFINIR
2090,1,HUERTANO Y HUERTANA,0.0,0.0,0.0,GOUACHE SOBRE PAPEL,PINTURA,PAPEL,GOUACHE,SIN DEFINIR
2473,1,MI RECUERDO,0.0,65.0,100.0,O/L. TECNICA MIXTA,PINTURA,,,SIN DEFINIR
2473,1,SPRATIDES,0.0,60.0,80.0,O/L.,PINTURA,,,SIN DEFINIR
2474,1,CABALLO DE TROYA,0.0,0.0,0.0,DESCONOCIDA,GRABADO,,,SIN DEFINIR
2081,1,CARPETA LA VOZ SUMERGIDA,0.0,0.0,0.0,DESCONOCIDA,GRABADO,,,SIN DEFINIR
1535,1,CUADRO DE NONO GARCIA,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,TELA,SIN DEFINIR
2160,1,BEDUINA TOMANDO AGUA,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,TELA,SIN DEFINIR
1964,1,SIN T�TULO,0.0,54.0,73.0,�LEO SOBRE LIENZO,PINTURA,,,SIN DEFINIR
1965,1,TITULO DESCONOCIDO,0.0,45.0,36.0,HECHO CON PLUMILLA,PINTURA,,,SIN DEFINIR
1535,1,ESCENA FAMILIAR. TRES SE�ORAS NI�O CON FONDO BARCA,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1535,1,RETRATO DE DOS SE�ORES DEL S.XIX,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
2456,1,VARIOS,0.0,44.0,28.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,28.0,44.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,FIGURATIVO
2456,1,VARIOS,0.0,0.0,0.0,VARIAS,PINTURA,PAPEL,LAPIZ,COMPOSICION
2456,1,VARIOS,0.0,28.0,44.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,OTROS,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,28.0,DIBUJO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,28.0,"LAPIZ GRAFITO, TINTA Y T�MPERA",PINTURA,PAPEL,TECNICA MIXTA,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,45.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,45.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,27.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,46.0,"CARBONCILLO, TINTA",PINTURA,TINTA,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,29.0,VARIAS,PINTURA,TINTA,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,30.0,VARIAS,PINTURA,TINTA,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,33.0,23.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,23.0,39.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,23.0,29.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,29.0,TINTA Y ACUARELA,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,25.0,30.0,LAPIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,47.0,32.0,LAPIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,37.0,26.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,36.0,35.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,39.0,VARIAS,PINTURA,CARBONCILLO,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,37.0,TINTA CARBONCILLO,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,37.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,37.0,26.0,"L�PIZ, GRAFITO",PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,40.0,33.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,44.0,55.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,40.0,50.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,42.0,27.0,VARIAS,PINTURA,PAPEL,ACUARELA,COSTUMBRISMO
2456,1,VARIOS,0.0,39.0,27.0,L�PIZ GRAFITO,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,40.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,31.0,54.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,28.0,30.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,24.0,41.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,38.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,24.0,37.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,25.0,40.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,43.0,28.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,35.0,22.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,24.0,34.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,28.0,28.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,23.0,VARIAS,PINTURA,PAPEL,LAPIZ,SIN DEFINIR
2456,1,VARIOS,0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,223.0,33.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,32.0,21.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,21.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,23.0,20.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,35.0,25.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,22.0,32.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,31.0,21.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,17.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,25.0,33.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,17.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,19.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,24.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,19.0,28.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,33.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,37.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,32.0,22.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,34.0,24.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,20.0,30.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,36.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,23.0,33.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,35.0,25.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,SIN DEFINIR
2456,1,VARIOS,0.0,37.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,33.0,23.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,29.0,25.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,17.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,32.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,24.0,32.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,31.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,38.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,34.0,28.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,34.0,26.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,40.0,28.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,23.0,25.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,29.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,28.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,23.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,20.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,31.0,27.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,22.0,28.0,VARIAS,PINTURA,,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,22.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,19.0,26.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,32.0,25.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,33.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,24.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,31.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,32.0,25.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,22.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,31.0,24.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,20.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,15.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,14.0,21.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,15.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,11.0,13.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,18.0,18.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,25.0,15.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,14.0,24.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,12.0,20.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,10.0,24.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,23.0,14.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,19.0,30.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,17.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,17.0,26.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,19.0,27.0,VARIAS,PINTURA,PAPEL,CARBONCILLO,COSTUMBRISMO
2456,1,VARIOS,0.0,26.0,20.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,17.0,VARIAS,PINTURA,PAPEL,ACUARELA,COSTUMBRISMO
2456,1,VARIOS,0.0,18.0,14.0,VARIAS,PINTURA,PAPEL,ACUARELA,COSTUMBRISMO
2456,1,VARIOS,0.0,11.0,28.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,13.0,30.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,19.0,23.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,21.0,17.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,16.0,354.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,22.0,30.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,17.0,31.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,15.0,27.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,28.0,39.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,20.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,27.0,47.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,36.0,23.0,VARIAS,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2456,1,VARIOS,0.0,37.0,25.0,VARIAS,PINTURA,PAPEL,TINTA,COSTUMBRISMO
2456,1,PINTURA (DIBUJO),0.0,35.0,25.0,DESCONOCIDA,PINTURA,PAPEL,LAPIZ,COSTUMBRISMO
2444,1,Monumento dedicado a los Derechos Humanos,0.0,300.0,200.0,ARTE FIGURATIVO Y ABSTRACTO,ESCULTURA,BRONCE,BRONCE,FIGURATIVO
1535,1,VIEJAS HISTORIAS DE CASTILLA LA VIEJA,0.0,0.0,0.0,DESCONOCIDA,OBRA GRAFICA,PAPEL,TINTA,SIN DEFINIR
1966,2,CUADRO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2084,1,"DESDE EL CARMOL�, MAR MENOR",0.0,100.0,70.0,�LEO SOBRE CARTON,PINTURA,CARTON,OLEO,SIN DEFINIR
2084,1,"LA DUNA, PLAYA CARMOL�, MAR MENOR",0.0,0.0,0.0,DESCONOCIDA,PINTURA,CARTON,OLEO,SIN DEFINIR
2084,1,PIE DE ALMENDRO,0.0,100.0,70.0,�LEO SOBRE CARTON,PINTURA,CARTON,OLEO,SIN DEFINIR
1967,1,ESCULTURA BAILARINA,0.0,0.0,0.0,ESCULTURA,ESCULTURA,BRONCE,BRONCE,SIN DEFINIR
1535,1,COLECCION 1353 CARTELES CINE DE TODAS LAS EPOCAS,0.0,0.0,0.0,DESCONOCIDA,CARTEL,,,SIN DEFINIR
2115,1,VILLA ADRIANA (N� 14/100),0.0,50.0,35.0,AGUAFUERTE,SERIGRAFIA,,PAPEL,SIN DEFINIR
2479,1,PARRAGA,0.0,42.0,59.0,DESCONOCIDA,ESCULTURA,BARRO,,RETRATO
